"Abrahamson__Dor","Abrahamson__Sneha_Veeragoudar_Harrell_and_Dor","Albright__Emil","Amelung__Chris","Andriessen__Jerry","Aqui__Yvette_M.","Aro__Katariina_Salmela-","Arthur__Alexander","Asensio-Pérez__Juan_Ignacio","Asterhan__and_Christa_S._C.","Avouris__Nikolaos","Barron__Brigid","Baurens__and_Benoit","Beals__and_Laura","Bers__Marina","Bielaczyc__and_Katerine","Bitterman__Alan","Blikstein__Paulo","Bodemer__Daniel","Bodemer__Juergen_Buder_and_Daniel","Boling__Erica","Boughner__Britton","Brahm__Taiga","Brecha__John","Breugelmans__and_Seger","Brock__Yaro","Brown__Barry","Bruckman__and_Amy","Buder__and_Juergen","Buss__and_Kristin_A.","Cakir__and_Murat","Cakir__Murat","Chae__Hui_Soo","Chan__Carol_K.K.","Chang__and_Kuo-En","Chang__Chun-Yen","Chau__Clement","Chaudhury__Raj","Chen__Der-Thanq","Chen__Fei-Ching","Chen__Gaowei","Chen__Weiqin","Chiu__Ming_Ming","Cho__Kwangsu","Clark__Douglas","Clarke__Jody","Cocciolo__Anthony","Cohen__and_Julia","Cooke-Plagwitz__and_Jessamine","Corliss__Stephanie","Cox__and_Karen","Cress__and_Ulrike","Cui__and_Yue","Cui__Yue","Davis__Sarah","De_Groot__Reuma","de_Jong__Ton","De_Laat__Maarten","De_Wever__Bram","Dede__Chris","Dede__Jody_Clarke_and_Chris","Deguchi__Akiko","Dehler__Jessica","DelMarcelle__Sharon_Derry_and_Matt","Der-Thanq__and_Victor_Chen","DiDonato__and_Nicole","DiGiano__Chris","Dillenbourg__and_Pierre","Dillenbourg__Pierre","Dimitracopoulou__Tharrenos_Bratitsis_and_Angelique","Dimitriadis__Yannis","Ding__Ning","Diziol__Dejana","Donoahue__Zoe","Dori__and_Judy","Drachman__Raul","Dwyer__and_Natahn","Dwyer__and_Nathan","Dwyer__Nathan","Eisenberg__Leah_Buechley_and_Michael","Erkens__Gijsbert","Ferraris__Christine","Fischer__and_Frank","Fischer__Frank","Fuhrmann__and_Tamar_Ronen","Fujita__and_Shinobu","Gan__Yongcheng","Gijlers__Hannie","Gil__Julia","Gobert__Janice","Gweon__Gahgene","Hakkarainen__Kai","Hall__Rogers","Halverson__Erica","Hamilton__Eric","Harrer__Andreas","Harrison__and_Steve","Hartnett__Jacky","Hatrak__Natalie","Hauser__Sabine","Heikkil__Annamari","Henning__Jan","Hernandez-Leo__Davinia","Hesse__and_Friedrich_W.","Hever__Rakheli","Hewitt__and_Jim","Higgins__Tara","Hmelo-Silver__and_Cindy","Hmelo-Silver__Cindy","Holmquist__and_Lars_Erik","Hong__Fabrice","Hong__Huang-Yao","Hoppe__and_Ulrich","Hoppe__Ulrich","Huang__and_Ronghuai","Huang__Chun-Chieh","Huang__Ronghuai","Hung__David","Hung__Hui-Chung","Hung__Wei-Chen","Huppertz__and_Peter","Inagaki__Shigenori","Inbal-Shamir__Tamar","Ivarsson__and_Jonas","Jacobson__Michael","Jalonen__Satu","Janssen__Jeroen","Jermann__Patrick","Jiang__Ho-Ming","Johri__Aditya","Joseph__Sam","Kafai__and_Yasmin","Kafai__Deborah_Fields_and_Yasmin","Kahrimanis__Georgios","Kali__Yael","Kanselaar__and_Gellof","Kapur__Manu","Karim__and_Jawed","Karlsson__Göran","Katic__Elvira_K.","Kato__Hiroshi","Kay__Judy","Ke__Fengfeng","Kempler__Toni","Kenehan__and_Garrett","Ketelhut__and_Diane","Kienle__and_Andrea","Kildare__Robert","Kim__Hyungsin","Kim__Kibum","Kimmerle__Joachim","Kimmerle__Ulrike_Cress_and_Joachim","Kinzer__and_Charles","Kinzer__Charles","Kirkpatrick__and_Doug","Kirschner__Paul","Klemmer__Scott","Klopfer__Eric","Knipfer__Kristin","Kobbe__Lars","Koedinger__and_Kenneth","Koedinger__Ken","Kohnle__Carmen","Kollar__Ingo","Kolodner__and_Janet","Kolodner__Christina_Gardner_and_Janet","Koper__and_Rob","Kopp__Birgitta","Kosonen__Kari","Krajcik__Joseph_S.","Kramer__Christopher","Kusunoki__Fusako","Kwon__and_Kyungbin","Ladewski__Barbara","Laffey__James","Laffey__James_M.","Lai__Kevin","Lai__Ming","Lan__Yu-Ju","Larusson__Richard_Alterman_and_Johann","Law__Nancy","Lee__Brian","Lee__Eddy_Y.C.","Levin-Peled__Rachel","Lewis__Sarah","Li__and_Tsai-Yen","Li__Yanyan","Liao__Jian","Lid__Viil","Lin__and_Yi-Chen","Lin__Chiu-Pin","Lin__Guan-Yu","Lindgren__Robb","Lingnau__Andreas","Linnanen__Juha","Linnenbrink-Garcia__Lisa","Liu__Lei","Liu__Pei-Ju","Lonchamp__Jacques","Lonka__Kristi","Lonn__and_Steven","Luetkehans__Lara","Lund__Andreas","Lund__Kristine","Lundin__Johan","Lymer__Gustav","Maier__Anne","Maldonado__Heidy","Malzahn__and_Nils","Malzahn__Nils","Mandl__and_Heinz","Marcos__Jose_Antonio","Martel__Christian","Martin__Lee","Martinez-Mones__Alejandra","Massler__Ute","McLaren__Bruce","McLaren__Bruce_M.","Medina__Richard","Medynskiy__Yevgeniy","Meier__and_Anne","Metz__and_Stephanie","Miao__Yongwu","Miyake__Naomi","Mochizuki__Toshio","Molinari__Gaelle","Molinari__Gaëlle","Mühlpfordt__Martin","Munneke__Lisette","Murray__Tom","Muukkonen__Hanni","Nagamori__Yusuke","Natriello__and_Gary","Nelson__Brian","Nishimori__Toshihisa","Nordbo__Marius","Nova__Nicolas","Nussbaum__E._Michael","O'Donnell__Angela","Omale__Nicholas","Oner__Diler","Oshima__and_Ritsuko","Oshima__Jun","Overdijk__and_Maarten","Overdijk__Maarten","Oviatt__Sharon","Ow__John","Palincsar__Annemarie_S.","Pan__and_Nicol","Papanastasiou__Elena","Patton__and_Charles","Paulus__Trena","Pea__and_Roy","Pea__Roy","Peppler__Kylie","Perkel__and_Dan","Peters__Jim_Hewitt_and_Vanessa","Peters__Vanessa","Philip__and_Donald","Ploetzner__Rolf","Poliquin__and_Anne_M.","Puntambekar__and_Sadhana","Rand__William","Rasmussen__Ingvill","Ray__Lillian_S.","Reeves__and_Byron","Reimann__and_Peter","Reimann__Anindito_Aditomo_and_Peter","Reimann__Peter","Renninger__and_K._Ann","Richter__Heidrun_Allert_and_Christoph","Roschelle__Jeremy","Rose__Carolyn","Rosen__and_Joe","Rosenbaum__Eric","Rosenheck__and_Louisa","Rossetti__Céline","Rost__Mattias","Rummel__Nikol","Saab__Nadira","Salo__and_Kari","Sampson__Victor","Sangin__Mirweis","Satoh__Keiko","Satwicz__Tom","Saxena__Amit","Scardamalia__Marlene","Schellens__Tammy","Scheuer__and_Oliver","Schultz__Christine_Greenhow_and_Kimberly","Schunn__Christian","Schwartz__and_Daniel","Schwartz__Daniel_L.","Schwarz__Baruch_B.","Sears__David","Seki__Takao","Shumar__Elizabeth_Charles_and_Wesley","Shumar__Wesley","Slotta__and_James","Slotta__James","Smoerdal__and_Ole","So__Hyo-Jeong","Spada__and_Hans","Spada__Hans","Spada__Miriam_Hansen_and_Hans","Spitulnik__Michele","Stahl__and_Gerry","Stahl__Gerry","Stegmann__Karsten","Steinbock__Daniel","Steinkuehler__Constance","Stevens__and_Reed","Stylianou-Georgiou__Agni","Sugimoto__Masanori","Sung__Yao-Ting","Suthers__and_Dan","Suthers__Daniel","Tachibana__Sanae","Takeuchi__Yuichiro","Tatar__Deborah","Teasley__Stephanie_D.","Teplovs__Chris","Tergan__Tanja_Engelmann_and_Sigmar-Olaf","Turner__and_Paul","Valcke__and_Martin","Van_Amelsvoort__Marije","Van_Diggelen__and_Wouter","Van_Diggelen__Wouter","van_Joolingen__Wouter","Van_Keer__Hilde","Vatrapu__and_Ravi","Vatrapu__Ravi","Vattam__Swaroop","Vignollet__and_Laurence","Voiklis__John","Walker__Erin","Wang__Hao-Chuan","Wang__Jing","Wecker__Christof","Wegerif__Rupert","Weinberger__Armin","Weinel__Miriam","Wessner__Martin","White__Tobin","Wieckert__and_Karen","Wientjes__Greg","Wilensky__and_Uri","Willliams__Ray","Winsor__Denise_L.","Wright__Ken","Yacef__Kalina","Yaegashi__Kazaru","Yamaguchi__Etsuji","Yamamoto__and_Tomokazu","Yardi__Sarita","Yoon__Susan","Young__Shelley_S.-C.","Yuen__Johnny","Zahn__Carmen","Zeini__and_Sam","Zeini__Sam","Zemel__Alan","Zentel__Peter","Zhang__and_Jianwei","Zhou__Nan"
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
